date,sales,region,sku
2022-06-30,187,South,SKU16
2023-11-12,176,West,SKU5
2023-05-24,198,West,SKU1
2023-12-01,208,East,SKU4
2023-07-20,185,North,SKU8
2022-11-22,192,West,SKU2
2022-12-23,210,West,SKU2
2023-10-12,186,West,SKU8
2023-11-11,220,North,SKU12
2023-01-26,219,South,SKU13
2023-09-07,227,South,SKU19
2022-03-26,185,East,SKU5
2022-11-13,204,South,SKU18
2022-07-31,196,South,SKU18
2023-05-30,205,South,SKU3
2023-01-19,235,East,SKU7
2023-11-22,216,East,SKU5
2022-12-08,230,South,SKU1
2022-02-07,218,South,SKU18
2023-05-26,204,West,SKU7
2023-02-24,181,North,SKU3
2022-06-18,233,East,SKU19
2022-12-09,211,North,SKU9
2022-11-02,215,South,SKU3
2023-06-26,225,South,SKU3
2023-12-03,196,South,SKU13
2023-06-21,213,South,SKU13
2022-04-22,207,East,SKU19
2023-02-15,220,South,SKU7
2022-07-25,224,North,SKU3
2022-07-04,181,West,SKU11
2023-01-17,223,West,SKU1
2023-05-11,197,North,SKU2
2023-01-14,190,North,SKU9
2022-02-16,211,West,SKU3
2023-07-05,201,East,SKU5
2023-06-12,206,North,SKU4
2023-05-19,205,East,SKU8
2022-01-22,202,West,SKU17
2022-08-01,185,East,SKU6
2022-11-06,211,West,SKU17
2023-10-23,200,South,SKU20
2022-09-29,196,East,SKU17
2023-07-25,200,East,SKU14
2022-07-21,205,East,SKU6
2022-02-01,178,South,SKU17
2023-03-19,202,South,SKU4
2022-06-11,224,South,SKU20
2022-09-11,183,North,SKU14
2023-06-05,198,West,SKU17
2023-10-13,171,North,SKU14
2023-04-25,183,East,SKU3
2022-01-10,192,West,SKU8
2023-12-27,181,North,SKU13
2023-05-20,192,South,SKU14
2023-07-14,194,North,SKU12
2023-03-12,197,South,SKU8
2022-04-21,215,North,SKU11
2022-06-02,218,South,SKU20
2023-09-27,198,North,SKU12
2022-04-12,195,East,SKU1
2022-07-10,232,West,SKU20
2023-12-30,196,North,SKU2
2023-07-17,206,North,SKU19
2022-03-22,195,West,SKU4
2023-05-04,193,East,SKU12
2022-03-29,208,East,SKU1
2022-07-13,187,South,SKU10
2022-04-14,209,East,SKU1
2022-04-06,203,West,SKU5
2023-02-27,199,North,SKU11
2022-07-17,223,West,SKU2
2022-01-01,214,South,SKU9
2023-02-11,192,North,SKU12
2023-01-13,188,South,SKU7
2022-06-16,210,South,SKU16
2023-05-24,202,East,SKU7
2023-09-30,203,North,SKU9
2022-11-09,179,South,SKU8
2023-08-16,215,South,SKU9
2023-02-22,211,South,SKU19
2023-11-12,215,West,SKU17
2023-04-22,209,South,SKU12
2022-03-14,210,East,SKU12
2022-05-21,184,East,SKU4
2023-08-05,187,North,SKU9
2022-09-19,200,South,SKU10
2022-12-06,220,North,SKU17
2022-11-04,197,North,SKU10
2022-09-02,181,East,SKU12
2023-05-30,183,South,SKU17
2022-12-03,173,East,SKU6
2023-07-29,204,West,SKU4
2023-07-15,193,South,SKU16
2022-03-17,210,South,SKU17
2022-06-24,192,North,SKU16
2022-04-19,195,North,SKU4
2022-07-02,185,East,SKU6
2022-07-11,204,West,SKU8
2022-03-06,205,East,SKU9
2023-04-19,192,West,SKU6
2022-04-10,192,South,SKU14
2023-06-28,203,North,SKU13
2022-05-08,188,North,SKU18
2023-03-28,188,South,SKU17
2023-01-04,194,West,SKU17
2022-02-12,184,East,SKU17
2023-02-23,186,South,SKU15
2023-05-03,186,North,SKU15
2022-03-19,204,West,SKU11
2022-09-27,173,East,SKU7
2023-11-05,186,South,SKU17
2023-12-02,201,North,SKU12
2023-12-29,175,West,SKU19
2022-11-11,189,East,SKU19
2022-06-17,214,South,SKU7
2022-12-05,195,East,SKU20
2022-07-12,213,South,SKU9
2023-03-29,204,West,SKU4
2022-10-10,195,North,SKU19
2022-12-02,208,South,SKU13
2023-01-25,195,South,SKU15
2023-06-09,196,West,SKU9
2022-08-28,204,West,SKU10
2023-04-28,163,North,SKU8
2023-10-21,190,West,SKU7
2023-12-17,192,East,SKU7
2023-08-15,210,East,SKU9
2023-07-09,202,North,SKU18
2023-04-03,221,North,SKU13
2022-03-30,221,West,SKU16
2023-10-22,226,East,SKU5
2022-04-05,207,West,SKU5
2023-03-28,199,North,SKU8
2023-03-04,193,East,SKU15
2022-05-31,176,North,SKU13
2023-05-29,185,North,SKU1
2023-01-11,200,West,SKU12
2022-01-22,240,North,SKU15
2022-11-09,186,West,SKU4
2023-06-03,193,North,SKU17
2022-07-25,200,North,SKU2
2023-01-10,169,North,SKU18
2023-03-27,215,East,SKU12
2023-09-18,197,North,SKU2
2023-08-18,209,South,SKU12
2022-06-28,215,East,SKU18
2022-07-29,173,South,SKU16
2023-05-15,217,North,SKU5
2023-04-09,203,East,SKU17
2022-05-04,199,South,SKU11
2022-04-23,193,North,SKU7
2022-01-12,191,East,SKU18
2022-05-06,205,North,SKU2
2023-07-19,199,West,SKU3
2022-11-27,197,West,SKU9
2022-10-10,198,South,SKU1
2022-05-20,205,East,SKU18
2023-02-05,213,East,SKU15
2022-04-07,197,East,SKU11
2023-06-01,209,East,SKU5
2023-07-23,198,East,SKU9
2022-03-10,198,South,SKU14
2022-04-28,191,East,SKU12
2022-02-28,201,West,SKU10
2022-02-02,219,West,SKU9
2022-11-14,215,East,SKU2
2022-02-19,198,North,SKU9
2023-05-04,220,East,SKU15
2022-01-19,182,South,SKU19
2023-12-27,197,West,SKU16
2022-07-16,204,West,SKU1
2023-03-26,221,South,SKU18
2023-07-13,195,South,SKU5
2023-11-10,199,North,SKU7
2023-03-28,180,West,SKU1
2022-10-16,210,East,SKU17
2022-05-21,180,South,SKU15
2022-03-25,206,East,SKU8
2023-11-25,222,South,SKU14
2023-01-26,193,South,SKU8
2023-08-14,197,West,SKU16
2022-08-03,204,South,SKU12
2023-06-10,192,West,SKU7
2022-08-03,214,North,SKU5
2023-02-07,188,West,SKU1
2022-05-08,197,East,SKU11
2023-04-22,209,East,SKU12
2023-02-08,193,East,SKU14
2022-01-29,187,East,SKU12
2022-12-04,196,West,SKU12
2023-12-15,181,West,SKU3
2022-12-27,211,South,SKU7
2023-07-23,189,West,SKU10
2023-01-27,188,East,SKU10
2022-08-06,217,West,SKU4
2023-07-28,176,North,SKU17
2023-10-31,214,North,SKU10
2022-07-21,207,North,SKU2
2022-01-17,200,East,SKU18
2022-11-18,187,North,SKU2
2023-06-02,217,South,SKU9
2023-07-24,191,North,SKU13
2022-11-21,219,East,SKU5
2023-02-16,190,South,SKU20
2022-11-14,209,North,SKU9
2023-11-12,209,West,SKU15
2022-03-23,213,West,SKU19
2023-04-19,203,East,SKU18
2023-04-13,205,East,SKU10
2023-03-01,219,East,SKU10
2023-11-20,221,South,SKU4
2022-07-23,198,East,SKU3
2023-08-06,193,North,SKU20
2023-01-22,220,North,SKU11
2022-04-08,206,West,SKU17
2022-12-11,195,West,SKU1
2022-07-27,205,North,SKU11
2023-05-29,223,West,SKU4
2023-09-28,204,East,SKU16
2023-08-09,195,East,SKU2
2022-06-15,192,North,SKU3
2022-01-22,190,South,SKU6
2022-06-03,198,South,SKU18
2023-03-15,221,South,SKU18
2022-10-22,204,West,SKU1
2022-08-07,189,South,SKU5
2023-10-31,224,East,SKU12
2023-05-10,215,South,SKU5
2022-08-18,202,North,SKU1
2022-01-20,190,West,SKU18
2023-07-07,199,East,SKU20
2022-05-28,181,East,SKU5
2022-04-18,190,North,SKU18
2023-02-07,173,West,SKU3
2023-08-19,181,North,SKU1
2023-04-28,209,South,SKU10
2023-01-02,226,West,SKU19
2023-02-18,217,West,SKU18
2022-11-05,197,East,SKU15
2022-05-14,193,South,SKU11
2023-12-20,217,South,SKU3
2022-10-10,210,East,SKU7
2022-03-14,184,North,SKU7
2023-04-26,200,East,SKU12
2022-12-18,194,North,SKU1
2023-07-14,214,North,SKU3
2022-11-22,163,West,SKU14
2023-03-19,177,South,SKU19
2022-04-10,186,South,SKU9
2022-02-28,198,South,SKU13
2023-05-23,189,East,SKU5
2022-09-15,198,East,SKU3
2023-02-17,215,North,SKU17
2023-03-28,213,North,SKU19
2022-03-06,175,East,SKU4
2023-08-18,214,West,SKU10
2022-06-03,180,East,SKU5
2022-09-23,210,North,SKU19
2022-03-20,194,West,SKU9
2022-11-11,206,North,SKU16
2023-10-24,200,East,SKU12
2023-07-14,216,South,SKU17
2022-09-05,234,West,SKU8
2023-09-02,210,East,SKU13
2023-02-18,205,West,SKU15
2022-01-25,194,South,SKU9
2022-10-11,191,South,SKU1
2023-03-25,224,East,SKU15
2022-10-28,186,North,SKU3
2022-03-09,186,West,SKU15
2022-01-07,192,West,SKU11
2022-05-17,218,South,SKU9
2022-06-13,220,East,SKU19
2022-03-24,193,South,SKU18
2023-10-12,172,South,SKU18
2023-02-24,187,North,SKU3
2022-03-14,210,South,SKU13
2022-08-25,176,East,SKU6
2022-02-15,201,South,SKU6
2023-09-10,190,East,SKU11
2022-09-19,196,South,SKU9
2022-06-25,193,North,SKU17
2022-06-15,185,North,SKU17
2023-10-19,196,South,SKU9
2023-01-05,186,North,SKU19
2022-02-23,207,West,SKU3
2023-11-21,206,West,SKU14
2023-02-23,222,South,SKU15
2023-05-22,213,South,SKU19
2022-12-07,196,North,SKU1
2022-05-07,186,North,SKU4
2023-02-13,229,South,SKU15
2023-01-02,214,East,SKU15
2022-09-28,216,East,SKU3
2023-10-06,183,West,SKU5
2023-08-28,199,North,SKU1
2023-01-14,191,North,SKU16
2022-03-14,203,West,SKU16
2022-09-05,212,East,SKU16
2022-02-12,171,East,SKU15
2023-01-12,192,West,SKU5
2022-02-10,199,South,SKU2
2022-06-19,178,North,SKU8
2022-07-31,180,South,SKU15
2023-05-08,203,South,SKU9
2023-11-11,218,East,SKU9
2022-02-08,194,South,SKU3
2023-01-04,218,North,SKU15
2022-05-31,190,North,SKU18
2022-04-21,227,North,SKU17
2023-04-25,211,West,SKU1
2023-03-12,204,South,SKU11
2022-02-16,241,South,SKU1
2023-07-29,166,North,SKU6
2023-01-01,204,West,SKU12
2022-03-10,208,West,SKU20
2022-10-26,228,East,SKU18
2022-10-23,211,East,SKU14
2022-07-22,227,North,SKU13
2022-03-02,178,South,SKU11
2022-11-10,211,South,SKU20
2022-06-10,195,South,SKU18
2022-11-27,218,West,SKU18
2023-06-12,188,South,SKU17
2022-12-04,187,West,SKU5
2023-08-29,218,North,SKU6
2022-10-31,213,South,SKU8
2023-05-18,192,West,SKU4
2023-10-12,213,North,SKU1
2022-12-04,194,North,SKU15
2023-07-04,208,West,SKU7
2023-10-01,223,West,SKU16
2022-10-02,202,South,SKU6
2022-06-13,196,East,SKU7
2023-03-19,193,South,SKU6
2022-11-15,197,East,SKU13
2023-08-12,198,West,SKU2
2023-05-19,209,East,SKU5
2023-11-17,193,West,SKU3
2023-01-22,209,North,SKU9
2023-08-26,203,East,SKU3
2023-11-22,187,East,SKU12
2023-05-09,204,North,SKU3
2023-05-05,179,South,SKU17
2023-12-22,194,East,SKU15
2022-03-14,203,West,SKU17
2023-05-24,182,South,SKU7
2023-01-25,206,North,SKU9
2023-09-11,186,East,SKU18
2022-10-22,175,North,SKU2
2023-01-04,170,North,SKU17
2023-11-25,179,West,SKU14
2023-07-03,194,North,SKU17
2023-10-11,182,East,SKU11
2023-07-22,185,North,SKU1
2022-07-06,178,South,SKU1
2023-03-21,175,North,SKU20
2023-07-24,198,East,SKU15
2022-12-29,222,East,SKU2
2022-05-03,215,East,SKU12
2022-07-07,199,South,SKU13
2023-11-11,222,East,SKU10
2023-02-24,177,South,SKU2
2023-09-18,213,North,SKU2
2022-09-09,215,South,SKU17
2023-09-11,196,North,SKU9
2023-07-03,202,North,SKU14
2022-12-01,203,North,SKU11
2022-04-02,218,East,SKU20
2023-06-14,221,South,SKU12
2022-03-04,229,West,SKU7
2023-10-24,208,East,SKU1
2023-05-27,209,East,SKU16
2022-05-19,190,South,SKU15
2023-11-29,198,West,SKU13
2022-07-04,195,North,SKU6
2022-07-24,197,West,SKU2
2022-08-02,202,South,SKU9
2022-09-13,213,East,SKU1
2022-05-15,208,West,SKU9
2023-07-27,203,South,SKU10
2022-03-29,232,North,SKU2
2022-07-26,185,East,SKU19
2022-05-09,175,South,SKU14
2022-01-03,214,North,SKU3
2022-05-01,174,East,SKU16
2023-01-20,193,West,SKU19
2023-09-06,211,East,SKU9
2022-02-07,204,North,SKU2
2022-12-07,214,South,SKU4
2023-10-07,193,North,SKU11
2023-12-15,190,East,SKU8
2022-01-21,232,North,SKU16
2022-08-30,212,East,SKU5
2023-03-31,209,North,SKU2
2023-09-13,185,South,SKU15
2022-10-30,217,North,SKU6
2023-08-19,209,East,SKU8
2023-08-18,203,West,SKU2
2022-03-10,184,South,SKU4
2022-05-09,210,West,SKU4
2022-07-15,210,East,SKU12
2022-05-20,198,South,SKU1
2023-03-20,196,East,SKU9
2022-10-10,190,West,SKU15
2022-11-08,212,West,SKU8
2023-06-19,185,East,SKU17
2023-10-27,204,East,SKU15
2022-10-04,182,South,SKU10
2022-03-02,211,East,SKU13
2022-11-15,196,West,SKU11
2022-02-21,221,North,SKU16
2022-06-02,201,West,SKU15
2022-11-07,207,East,SKU18
2023-06-28,206,West,SKU12
2023-07-21,204,East,SKU3
2023-01-24,195,South,SKU12
2023-07-02,191,East,SKU1
2023-09-14,195,East,SKU5
2022-06-26,199,East,SKU20
2022-12-28,197,East,SKU8
2022-11-10,216,East,SKU5
2022-04-07,201,West,SKU18
2022-08-01,206,West,SKU8
2022-05-17,178,North,SKU13
2022-01-06,195,North,SKU17
2022-04-19,193,South,SKU8
2023-07-01,184,South,SKU3
2022-02-08,197,North,SKU18
2023-10-24,191,West,SKU12
2023-03-01,188,South,SKU13
2023-09-22,216,North,SKU9
2022-09-18,217,West,SKU16
2023-03-02,223,North,SKU1
2022-03-28,205,South,SKU1
2023-04-10,224,South,SKU8
2022-03-17,217,East,SKU3
2023-04-16,209,North,SKU14
2023-02-18,192,North,SKU14
2023-12-27,192,North,SKU17
2023-04-02,169,South,SKU1
2022-10-12,214,West,SKU4
2022-08-27,203,North,SKU6
2023-11-08,221,West,SKU15
2023-08-22,203,North,SKU13
2023-10-15,193,South,SKU9
2023-11-03,220,West,SKU7
2023-07-12,182,North,SKU6
2023-01-07,205,West,SKU9
2023-05-10,186,North,SKU6
2023-09-16,190,East,SKU11
2022-02-14,208,East,SKU6
2023-02-05,206,East,SKU3
2022-09-04,195,North,SKU18
2023-09-08,184,West,SKU14
2023-08-20,211,East,SKU6
2023-03-26,213,South,SKU2
2023-04-30,228,West,SKU10
2023-10-08,182,East,SKU19
2023-09-12,216,South,SKU7
2022-01-18,186,South,SKU5
2023-08-29,198,South,SKU15
2023-10-24,204,North,SKU10
2022-10-16,204,South,SKU2
2023-02-18,205,West,SKU2
2023-12-22,203,West,SKU19
2023-09-30,193,North,SKU8
2022-08-23,199,South,SKU6
2023-02-20,219,West,SKU12
2023-05-14,199,North,SKU16
2023-09-26,216,South,SKU16
2023-10-12,210,West,SKU15
2022-04-25,200,South,SKU10
2023-11-05,186,North,SKU4
2023-12-14,222,East,SKU8
2022-08-22,196,West,SKU9
2023-06-24,211,South,SKU17
2022-01-11,198,South,SKU6
2022-07-25,196,East,SKU16
2023-11-10,200,South,SKU7
2022-09-04,253,North,SKU20
2023-07-13,202,North,SKU4
2022-05-07,189,South,SKU4
2022-05-27,184,South,SKU9
2022-04-28,212,West,SKU14
2023-01-17,198,North,SKU10
2023-02-16,211,West,SKU19
2023-10-26,174,East,SKU3
2023-08-07,186,West,SKU11
2022-12-29,185,South,SKU19
2023-05-24,202,West,SKU3
2022-05-17,214,West,SKU13
2022-06-24,201,West,SKU12
2022-10-16,191,North,SKU13
2023-04-26,209,West,SKU20
2022-01-19,196,East,SKU10
2022-07-14,212,West,SKU20
2022-11-26,219,West,SKU10
2022-06-24,187,West,SKU1
2023-03-25,185,South,SKU3
2022-12-20,212,South,SKU14
2023-05-14,206,East,SKU16
2022-05-21,163,South,SKU19
2022-04-03,215,South,SKU1
2022-08-27,188,North,SKU9
2022-07-24,188,East,SKU2
2023-07-14,198,South,SKU18
2023-03-09,190,North,SKU6
2022-09-02,177,South,SKU17
2022-11-13,206,North,SKU8
2022-10-22,178,South,SKU20
2023-10-02,210,South,SKU3
2022-10-09,199,South,SKU1
2022-01-17,194,South,SKU18
2022-03-12,173,West,SKU8
2022-09-26,190,South,SKU2
2022-11-21,202,East,SKU9
2022-11-01,203,West,SKU11
2023-03-27,175,East,SKU16
2022-01-07,202,West,SKU9
2022-11-10,198,West,SKU17
2022-04-13,224,East,SKU15
2022-07-12,211,North,SKU7
2023-07-28,198,East,SKU4
2023-06-13,208,South,SKU15
2022-06-20,215,South,SKU17
2023-06-21,193,East,SKU10
2022-09-08,208,North,SKU12
2023-01-22,194,West,SKU16
2022-07-26,188,West,SKU7
2023-06-25,186,South,SKU10
2023-09-21,200,North,SKU2
2023-02-20,206,West,SKU12
2023-01-15,194,West,SKU19
2022-05-24,202,South,SKU6
2022-01-25,194,North,SKU20
2023-10-30,210,West,SKU2
2022-03-14,235,North,SKU20
2023-09-24,177,North,SKU14
2022-04-03,195,South,SKU7
2023-05-20,182,West,SKU5
2023-08-21,243,South,SKU9
2022-12-02,194,East,SKU13
2023-03-01,217,West,SKU15
2023-05-14,214,North,SKU5
2022-12-30,194,North,SKU8
2023-09-22,190,West,SKU7
2022-07-18,207,South,SKU12
2023-12-19,182,North,SKU20
2023-02-17,194,West,SKU12
2022-12-05,184,North,SKU20
2023-10-21,217,South,SKU14
2023-03-05,215,West,SKU16
2022-05-19,205,South,SKU13
2023-11-24,203,South,SKU13
2023-06-26,178,West,SKU15
2022-02-26,204,South,SKU11
2022-08-20,197,South,SKU8
2023-10-20,208,South,SKU9
2023-03-11,199,North,SKU5
2023-01-19,201,South,SKU2
2023-07-14,208,East,SKU10
2022-07-13,219,North,SKU13
2023-10-10,203,East,SKU15
2023-06-18,202,South,SKU14
2023-06-02,182,South,SKU11
2023-12-17,195,North,SKU14
2022-07-04,186,South,SKU7
2022-10-19,192,North,SKU14
2022-12-01,219,West,SKU3
2022-04-26,201,North,SKU10
2022-02-18,188,South,SKU6
2023-11-16,179,North,SKU6
2022-03-23,216,North,SKU20
2022-11-29,215,North,SKU3
2023-07-11,207,South,SKU16
2022-12-01,190,North,SKU11
2023-06-16,206,East,SKU20
2022-08-09,202,West,SKU17
2023-09-27,223,West,SKU12
2022-11-19,195,West,SKU3
2022-01-03,225,North,SKU4
2023-11-25,215,North,SKU11
2022-07-25,196,West,SKU9
2022-02-09,213,West,SKU6
2022-02-28,211,South,SKU20
2023-07-28,226,North,SKU9
2023-10-06,212,South,SKU20
2023-05-22,164,North,SKU14
2023-07-26,181,West,SKU6
2022-05-02,202,East,SKU16
2023-04-24,196,South,SKU18
2023-09-11,174,East,SKU9
2022-04-06,217,North,SKU7
2023-02-18,203,East,SKU18
2022-08-23,189,West,SKU12
2022-03-03,204,North,SKU5
2022-09-13,184,West,SKU14
2023-07-15,194,North,SKU14
2022-12-14,204,North,SKU3
2023-11-02,203,North,SKU7
2022-05-04,197,West,SKU16
2023-04-27,177,North,SKU9
2022-11-13,204,North,SKU17
2023-05-19,185,South,SKU9
2023-12-20,222,West,SKU18
2022-02-17,222,North,SKU14
2023-02-13,196,North,SKU4
2022-05-16,190,North,SKU15
2022-07-20,193,East,SKU4
2022-09-07,207,East,SKU5
2022-11-10,204,South,SKU4
2023-01-03,228,East,SKU9
2023-03-05,213,South,SKU11
2023-04-25,208,North,SKU14
2022-11-10,201,West,SKU12
2023-05-15,212,North,SKU18
2023-12-22,193,West,SKU12
2022-12-21,180,South,SKU9
2023-04-30,190,West,SKU2
2022-07-30,198,South,SKU19
2023-12-05,201,South,SKU6
2022-02-13,192,West,SKU13
2023-06-25,189,North,SKU15
2023-07-25,202,East,SKU2
2023-08-06,229,North,SKU16
2022-04-02,211,South,SKU6
2022-09-22,216,North,SKU14
2022-08-08,233,North,SKU19
2023-03-18,213,North,SKU15
2023-02-05,197,East,SKU18
2023-02-04,216,West,SKU12
2023-12-28,209,East,SKU2
2023-07-30,179,North,SKU20
2023-05-05,173,West,SKU16
2023-04-30,193,North,SKU20
2023-04-15,216,South,SKU15
2023-07-28,201,North,SKU8
2023-11-13,192,West,SKU2
2023-03-21,187,East,SKU14
2022-09-26,218,East,SKU4
2022-09-24,204,North,SKU11
2022-02-23,214,East,SKU17
2023-06-12,210,West,SKU7
2023-06-04,212,East,SKU1
2023-09-08,192,East,SKU9
2022-02-28,206,North,SKU17
2022-02-09,230,West,SKU1
2022-08-25,210,West,SKU2
2023-01-21,228,South,SKU19
2023-08-29,180,East,SKU11
2023-12-17,202,West,SKU10
2023-10-12,196,South,SKU10
2022-10-27,187,North,SKU1
2023-01-30,194,South,SKU3
2022-07-26,197,South,SKU16
2022-12-02,185,West,SKU13
2023-08-16,219,South,SKU9
2023-12-31,176,North,SKU8
2023-05-29,190,West,SKU11
2022-06-27,183,West,SKU9
2023-01-31,206,West,SKU11
2023-01-06,228,West,SKU13
2023-10-20,220,North,SKU14
2022-11-14,209,North,SKU9
2023-01-04,184,North,SKU3
2023-01-19,201,East,SKU6
2022-03-03,234,North,SKU14
2023-05-20,194,South,SKU13
2022-08-27,201,West,SKU1
2022-07-14,207,South,SKU14
2023-11-09,210,North,SKU12
2022-08-10,198,East,SKU3
2022-03-02,190,East,SKU14
2022-05-09,225,West,SKU2
2023-11-16,185,North,SKU10
2022-06-05,211,East,SKU4
2023-01-13,226,South,SKU7
2023-09-14,181,East,SKU17
2023-08-09,182,West,SKU10
2023-03-13,195,East,SKU2
2022-07-26,186,North,SKU20
2023-01-23,193,South,SKU15
2023-04-25,200,West,SKU12
2022-12-06,200,West,SKU1
2022-12-06,200,East,SKU10
2022-07-23,188,West,SKU9
2022-06-10,202,East,SKU14
2023-06-24,211,South,SKU9
2023-01-27,191,East,SKU20
2023-11-08,184,West,SKU10
2023-07-29,186,South,SKU10
2023-06-18,203,East,SKU11
2022-03-11,195,West,SKU18
2023-02-09,207,West,SKU3
2023-08-31,227,North,SKU12
2023-11-06,189,East,SKU3
2023-08-14,211,East,SKU12
2023-06-01,210,East,SKU11
2022-04-30,193,South,SKU14
2023-11-21,186,South,SKU17
2023-11-19,193,North,SKU12
2022-08-05,190,North,SKU4
2022-02-25,212,North,SKU5
2023-01-01,214,West,SKU3
2023-11-30,191,West,SKU15
2023-05-19,212,North,SKU5
2023-03-31,211,West,SKU17
2022-04-14,172,North,SKU4
2022-03-18,177,South,SKU19
2022-08-18,203,West,SKU13
2022-09-15,191,West,SKU3
2022-09-21,184,North,SKU14
2022-11-27,231,East,SKU17
2022-07-01,202,North,SKU4
2023-07-04,195,West,SKU10
2023-11-19,194,West,SKU9
2022-01-27,213,North,SKU19
2022-10-03,186,North,SKU8
2023-10-14,216,North,SKU1
2022-10-26,191,West,SKU20
2022-04-01,220,West,SKU3
2023-04-25,192,West,SKU19
2023-07-27,217,South,SKU18
2023-04-03,209,North,SKU14
2023-03-27,191,South,SKU14
2022-12-31,208,North,SKU10
2023-11-06,187,South,SKU3
2022-12-17,215,North,SKU2
2023-10-17,230,East,SKU19
2023-02-04,211,South,SKU19
2022-09-10,211,West,SKU7
2023-04-04,202,West,SKU4
2023-11-30,189,South,SKU12
2023-05-14,185,North,SKU7
2023-05-23,191,South,SKU3
2022-10-31,222,West,SKU2
2023-05-16,189,West,SKU12
2023-08-21,210,West,SKU19
2022-06-15,213,South,SKU6
2023-02-19,183,South,SKU11
2023-04-07,192,East,SKU13
2022-04-24,177,North,SKU15
2023-03-09,209,East,SKU6
2022-12-22,176,West,SKU8
2023-11-26,221,East,SKU8
2022-07-26,229,West,SKU6
2022-08-23,207,North,SKU8
2023-03-18,206,East,SKU17
2022-12-21,204,West,SKU7
2023-05-30,185,East,SKU19
2022-07-27,210,South,SKU3
2023-12-10,193,South,SKU9
2022-05-05,228,North,SKU17
2022-05-18,201,North,SKU9
2022-12-05,195,East,SKU14
2023-06-21,206,North,SKU1
2022-03-09,189,North,SKU6
2023-07-27,198,South,SKU17
2023-06-25,201,East,SKU17
2023-01-18,188,South,SKU5
2022-01-19,213,South,SKU17
2023-11-14,195,South,SKU18
2023-03-26,216,East,SKU19
2022-03-15,211,East,SKU19
2023-07-27,212,East,SKU18
2023-10-27,228,South,SKU15
2022-10-03,203,North,SKU3
2022-02-17,166,East,SKU14
2022-07-30,219,North,SKU1
2023-10-13,196,South,SKU17
2023-09-14,194,West,SKU1
2023-11-26,209,East,SKU17
2023-06-24,203,North,SKU4
2023-12-10,203,East,SKU1
2022-07-10,193,South,SKU20
2022-11-11,185,East,SKU3
2023-07-17,196,South,SKU3
2023-10-23,201,West,SKU12
2023-07-16,192,South,SKU11
2022-04-23,182,West,SKU5
2022-06-19,214,West,SKU13
2023-04-13,201,West,SKU12
2023-11-09,189,North,SKU2
2022-01-14,218,South,SKU20
2023-12-16,191,West,SKU1
2022-10-15,207,South,SKU9
2022-07-08,209,East,SKU3
2022-06-04,211,South,SKU20
2023-07-21,204,South,SKU6
2023-11-25,224,South,SKU11
2023-12-23,221,South,SKU20
2023-04-16,194,North,SKU20
2022-03-16,189,West,SKU11
2022-10-04,200,West,SKU15
2023-10-07,194,West,SKU6
2022-12-09,185,East,SKU8
2023-03-01,202,East,SKU9
2023-07-25,223,South,SKU18
2023-05-26,199,North,SKU6
2022-07-01,180,North,SKU17
2023-04-03,198,South,SKU16
2022-03-05,203,South,SKU19
2022-09-17,204,West,SKU16
2022-07-12,186,East,SKU13
2023-10-17,192,East,SKU12
2023-09-08,186,East,SKU9
2023-02-10,203,East,SKU6
2023-12-27,197,South,SKU4
2023-12-22,192,South,SKU6
2022-04-03,205,East,SKU17
2023-03-06,208,West,SKU10
2023-10-16,181,West,SKU8
2023-03-10,198,West,SKU3
2023-02-08,193,East,SKU15
2023-03-10,203,West,SKU19
2022-04-22,183,South,SKU11
2023-01-10,184,East,SKU6
2022-02-28,191,West,SKU9
2022-02-12,213,South,SKU11
2022-07-26,211,East,SKU3
2022-10-23,207,South,SKU9
2022-04-28,224,West,SKU13
2023-06-16,182,North,SKU5
2022-08-10,206,West,SKU13
2022-06-15,198,South,SKU15
2023-10-05,188,North,SKU9
2022-06-05,191,North,SKU7
2022-07-03,208,East,SKU3
2022-03-31,193,North,SKU13
2022-04-04,190,East,SKU18
2022-01-13,210,North,SKU11
2023-03-14,218,North,SKU3
2023-06-22,185,East,SKU16
2023-08-10,193,South,SKU10
2022-05-30,203,East,SKU9
2023-10-22,194,North,SKU15
2022-01-08,199,West,SKU11
2022-01-29,219,East,SKU10
2022-10-23,219,East,SKU6
2023-12-22,190,North,SKU6
2023-10-02,193,North,SKU13
2022-12-06,194,West,SKU15
2023-09-20,197,North,SKU13
2023-03-15,204,East,SKU3
2022-05-24,214,East,SKU2
2023-06-03,206,East,SKU1
2022-02-14,206,South,SKU9
2022-08-27,215,East,SKU4
2022-06-04,204,South,SKU14
2022-06-30,211,North,SKU14
2022-08-03,188,South,SKU17
2022-03-29,195,East,SKU14
